0,0.018834,0.031272,0.579247,0.168088,0.202559
0.019428,0,0.019062,0.594575,0.167889,0.199047
0.032023,0.018923,0,0.593159,0.17067,0.185226
0.199169,0.198192,0.199169,0,0.143451,0.26002
0.133691,0.129452,0.132561,0.331826,0,0.27247
0.120916,0.115189,0.107976,0.451421,0.204497,0
